"";"orgao";"uniorcam";"funcao";"subfuncao";"programa";"projativ";"rubrica";"recurso_vinculado";"contrapartida_recurso_vinculado";"numero_empenho";"credor";"caracteristica_peculiar";"complemento_recurso_vinculado";"ano_empenho";"cnpj";"data_base";"data_geracao";"entidade";"empenhado";"liquidado";"pago"
"5141";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004372";4616;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";34,39;34,39;34,39
"5142";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004373";321;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";15,71;15,71;15,71
"5143";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004383";321;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5144";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004384";321;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5145";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004385";321;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5146";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004386";4616;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";83,64;83,64;83,64
"5147";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004387";1342;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5148";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004388";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5149";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004389";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";15,72;15,72;15,72
"5150";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004390";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5151";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004391";1342;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";29,59;29,59;29,59
"5152";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004401";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1000;1000;1000
"5153";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004402";321;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1000;1000;1000
"5154";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004403";150;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";987,58;987,58;987,58
"5155";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004404";1342;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1000;1000;1000
"5156";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004405";4876;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";418,2;418,2;418,2
"5157";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004406";4616;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1000;1000;1000
"5158";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004407";5713;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";496,42;496,42;496,42
"5159";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004467";7133;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";139,33;139,33;139,33
"5160";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004494";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5161";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004535";4531;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";83,64;83,64;83,64
"5162";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004537";5913;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5163";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004919";6980;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5164";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004928";7133;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5165";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004929";4531;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";139,33;139,33;139,33
"5166";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004933";7133;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5167";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004943";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";800;800;800
"5168";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004944";321;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";800;800;800
"5169";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004945";150;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";900;900;900
"5170";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004946";1342;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";700;700;700
"5171";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004947";4616;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";658,51;658,51;658,51
"5172";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004948";5713;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";600;600;600
"5173";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000004953";7133;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5174";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005034";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5175";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005277";4531;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";417,99;417,99;417,99
"5176";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005283";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5177";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005284";150;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";83,64;83,64;83,64
"5178";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005382";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5179";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005383";150;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";61,65;61,65;61,65
"5180";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005384";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";83,64;83,64;83,64
"5181";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005385";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5182";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005403";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1000;1000;1000
"5183";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005404";321;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1000;1000;1000
"5184";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005405";150;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";766,63;766,63;766,63
"5185";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005406";1342;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1000;1000;1000
"5186";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005407";4876;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;NA;NA
"5187";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005408";4616;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1000;1000;1000
"5188";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005409";5713;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";27,3;27,3;27,3
"5189";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005429";6980;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5190";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005486";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5191";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005545";6980;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5192";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005904";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5193";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005905";321;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";15,29;15,29;15,29
"5194";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005907";321;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";500;500;500
"5195";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005914";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5196";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005931";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5197";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000005950";6980;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5198";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006036";413;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";487,66;487,66;487,66
"5199";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006037";7133;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";487,66;487,66;487,66
"5200";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006038";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5201";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006039";5037;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";417,99;417,99;417,99
"5202";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006150";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1,52;1,52;1,52
"5203";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006217";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5204";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006218";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5205";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006228";321;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";15,71;15,71;15,71
"5206";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006229";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";83,64;83,64;83,64
"5207";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006230";7133;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5208";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006234";321;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";139,33;139,33;139,33
"5209";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006255";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5210";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006257";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5211";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006258";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";139,33;139,33;139,33
"5212";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006269";321;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5213";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006278";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5214";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006279";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5215";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006546";7133;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5216";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006547";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5217";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006548";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5218";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006549";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";83,64;83,64;83,64
"5219";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006550";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5220";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006551";4616;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";17,34;17,34;17,34
"5221";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006552";4616;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";83,64;83,64;83,64
"5222";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006640";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5223";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006641";4616;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5224";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006643";1342;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";31,75;31,75;31,75
"5225";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006644";4616;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";83,64;83,64;83,64
"5226";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006652";7133;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";139,33;139,33;139,33
"5227";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006653";7133;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5228";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006655";1342;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5229";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006656";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5230";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006663";4616;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5231";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006664";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5232";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006665";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5233";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006666";5713;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";83,64;83,64;83,64
"5234";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006667";5512;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5235";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006668";5913;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";417,99;417,99;417,99
"5236";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006669";1342;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5237";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006670";4616;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";41,82;41,82;41,82
"5238";"08";"01";"10";"785";"0008";"02074";"3.3.90.14.14.00.00.000";"0040";"0000";"0202000006671";4295;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";417,99;417,99;417,99
"5239";"08";"01";"10";"785";"0008";"02074";"3.3.90.30.01.00.00.000";"0040";"0000";"0202000000116";7086;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5899,56;5899,56;5899,56
"5240";"08";"01";"10";"785";"0008";"02074";"3.3.90.30.01.00.00.000";"0040";"0000";"0202000000117";7086;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1478,22;1478,22;1478,22
"5241";"08";"01";"10";"785";"0008";"02074";"3.3.90.30.01.00.00.000";"0040";"0000";"0202000000692";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7076,64;7076,64;7076,64
"5242";"08";"01";"10";"785";"0008";"02074";"3.3.90.30.01.00.00.000";"0040";"0000";"0202000000693";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";5790;5790;5790
"5243";"08";"01";"10";"785";"0008";"02074";"3.3.90.30.01.00.00.000";"0040";"0000";"0202000001711";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";1930;1930;1930
"5244";"08";"01";"10";"785";"0008";"02074";"3.3.90.30.01.00.00.000";"0040";"0000";"0202000002080";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";2990,22;2990,22;2990,22
"5245";"08";"01";"10";"785";"0008";"02074";"3.3.90.30.01.00.00.000";"0040";"0000";"0202000002962";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";7980;7980;7980
"5246";"08";"01";"10";"785";"0008";"02074";"3.3.90.30.01.00.00.000";"0040";"0000";"0202000003006";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";0;NA;NA
"5247";"08";"01";"10";"785";"0008";"02074";"3.3.90.30.01.00.00.000";"0040";"0000";"0202000003046";7085;"000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA";4965;4965;4965
